distance,distanceUnit,address,address2,almond,beverageonly,city,co_brander_cd,combostore,country,county,dma_cd,drivein,dunkincardenabled,dunkinrunenabled,faxnumber,fri_hours,geocodequality,k_cup,lat,lc,lng,loyalty,mobile,mon_hours,mqap_geography,mqap_id,mqap_quality,n,phonenumber,postal,recordid,sat_hours,sitetype,state,sun_hours,t,thu_hours,tue_hours,turbooven,website,wed_hours,wireless,key,name,resultNumber,shapePoints,sourceName
1519.55,m,3201 W Cermak Rd,,Y,N,Chicago,,N,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.851437,33454002,-87.705617,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.851437, u'lng': -87.705617}}",9cbe485c-ef90-4fa7-b70b-e1c6398d1945,U1XXX,Dunkin Donuts,773-277-0906,60623,349784,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,9cbe485c-ef90-4fa7-b70b-e1c6398d1945,Dunkin Donuts,667,"[41.851437, -87.705617]",mqap.33454_DunkinDonuts
1519.55,m,13101 S Western Ave,,Y,N,Blue Island,,N,US,COOK,602,N,Y,,--,05:00-17:00,,N,41.655303,33454002,-87.679905,Y,Y,05:00-17:00,"{u'latLng': {u'lat': 41.655303, u'lng': -87.679905}}",02691c1f-1e54-46d0-8f92-0c65f0b38b5a,U1XXX,Dunkin Donuts,708-597-6331,60406,310397,05:00-17:00,SE,IL,06:00-14:00,,05:00-17:00,05:00-17:00,Y,https://www.dunkindonuts.com,05:00-17:00,Y,02691c1f-1e54-46d0-8f92-0c65f0b38b5a,Dunkin Donuts,668,"[41.655303, -87.679905]",mqap.33454_DunkinDonuts
1519.56,m,431 W 14th St,US Rt 30,Y,N,Chicago Heights,CIT,N,US,Cook,602,Y,Y,,708-658-5959,04:00-18:00,,Y,41.506611,33454002,-87.661924,Y,Y,04:00-18:00,"{u'latLng': {u'lat': 41.506611, u'lng': -87.661924}}",359078eb-e528-422f-affa-879c66a4a387,U1XXX,Dunkin Donuts,708-747-9595,60411,344310,04:00-18:00,GC,IL,05:00-18:00,,04:00-18:00,04:00-18:00,Y,https://www.dunkindonuts.com,04:00-18:00,Y,359078eb-e528-422f-affa-879c66a4a387,Dunkin Donuts,669,"[41.506611, -87.661924]",mqap.33454_DunkinDonuts
1519.58,m,14690 S. Dixie Highway,,Y,N,Posen,,N,US,Cook,602,Y,Y,,708-201-6399,04:30-21:00,,Y,41.622982,33454002,-87.675337,Y,Y,04:30-21:00,"{u'latLng': {u'lat': 41.622982, u'lng': -87.675337}}",f90c3182-64fc-4b79-be22-3b9f04661b23,U1XXX,Dunkin Donuts,708-396-9775,60469,344431,04:30-21:00,EC,IL,05:00-21:00,,04:30-21:00,04:30-21:00,Y,https://www.dunkindonuts.com,04:30-21:00,Y,f90c3182-64fc-4b79-be22-3b9f04661b23,Dunkin Donuts,670,"[41.622982, -87.675337]",mqap.33454_DunkinDonuts
1519.64,m,3910 W Touhy Ave,,Y,N,Lincolnwood,BRD,Y,US,COOK,602,N,Y,,--,04:30-22:00,,Y,42.011938,33454002,-87.726669,Y,Y,04:30-22:00,"{u'latLng': {u'lat': 42.011938, u'lng': -87.726669}}",90df0015-080d-4050-a054-a84f135baf40,U1XXX,Dunkin Donuts,847-677-3400,60712,330329,04:30-22:00,EC,IL,05:30-21:30,,04:30-22:00,04:30-22:00,Y,https://www.dunkindonuts.com,04:30-22:00,Y,90df0015-080d-4050-a054-a84f135baf40,Dunkin Donuts,671,"[42.011938, -87.726669]",mqap.33454_DunkinDonuts
1519.65,m,3347 W. North Ave,,Y,N,Chicago,,Y,US,Cook,602,N,Y,,773-486-7967,05:00-22:00,,Y,41.909942,33454002,-87.711777,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.909942, u'lng': -87.711777}}",121b4048-c83c-4a42-bcdc-f778ac8f5415,U1XXX,Dunkin Donuts,773-486-7974,60647,343169,05:00-22:00,EC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,121b4048-c83c-4a42-bcdc-f778ac8f5415,Dunkin Donuts,672,"[41.909942, -87.711777]",mqap.33454_DunkinDonuts
1519.66,m,2323 W. 127th St,,Y,N,Blue Island,,Y,US,Cook,602,N,Y,,--,04:00-23:00,,Y,41.662406,33454002,-87.678625,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.662406, u'lng': -87.678625}}",a3cab5ce-c3a2-4ea2-953b-3309ab53b786,U1XXX,Dunkin Donuts,708-371-8558,60406,300676,04:30-23:00,FS,IL,05:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,a3cab5ce-c3a2-4ea2-953b-3309ab53b786,Dunkin Donuts,673,"[41.662406, -87.678625]",mqap.33454_DunkinDonuts
1519.72,m,3427 W Diversey Ave,,Y,N,Chicago,BRD,Y,US,COOK,602,N,Y,,--,24HOURS,,Y,41.931872,33454002,-87.713438,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.931872, u'lng': -87.713438}}",606300fe-c01d-4bc4-b8dc-d23d12feab73,U1XXX,Dunkin Donuts,773-252-5600,60647,331816,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,606300fe-c01d-4bc4-b8dc-d23d12feab73,Dunkin Donuts,674,"[41.931872, -87.713438]",mqap.33454_DunkinDonuts
1519.78,m,111 E Wisconsin Ave,,,N,Milwaukee,,N,US,Milwaukee,617,N,Y,,--,07:00-19:00,,Y,43.038141,33454002,-87.909158,Y,Y,07:00-19:00,"{u'latLng': {u'lat': 43.038141, u'lng': -87.909158}}",d7b824bf-33bb-4149-bd7a-2059316db1aa,U1XXX,Dunkin Donuts,414-224-7924,53202,351918,07:00-19:00,SE,WI,07:00-19:00,,07:00-19:00,07:00-19:00,Y,https://www.dunkindonuts.com,07:00-19:00,Y,d7b824bf-33bb-4149-bd7a-2059316db1aa,Dunkin Donuts,675,"[43.038141, -87.909158]",mqap.33454_DunkinDonuts
1519.8,m,10401 S Western Ave,,Y,N,Chicago,,N,US,COOK,602,N,Y,,--,04:00-23:00,,Y,41.704353,33454002,-87.681302,Y,Y,04:00-23:00,"{u'latLng': {u'lat': 41.704353, u'lng': -87.681302}}",5569140f-d064-4edd-b39c-c799c8a8ca56,U1XXX,Dunkin Donuts,773-881-3410,60643,301365,04:00-23:00,FS,IL,04:00-23:00,,04:00-23:00,04:00-23:00,Y,https://www.dunkindonuts.com,04:00-23:00,Y,5569140f-d064-4edd-b39c-c799c8a8ca56,Dunkin Donuts,676,"[41.704353, -87.681302]",mqap.33454_DunkinDonuts
1519.81,m,3214 N Kimball Ave,,Y,N,Chicago,,N,US,COOK,602,N,Y,,--,24HOURS,,Y,41.940026,33454002,-87.71291,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.940026, u'lng': -87.71291}}",4a98c36a-4ed3-4e01-af10-13e2fcdfc713,U1XXX,Dunkin Donuts,773-478-2828,60618,308813,24HOURS,IN,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,4a98c36a-4ed3-4e01-af10-13e2fcdfc713,Dunkin Donuts,677,"[41.940026, -87.71291]",mqap.33454_DunkinDonuts
1519.81,m,800 N. Kedzie,,Y,N,Chicago,,Y,US,COOK,602,N,Y,,630-983-0145,05:00-21:00,,N,41.895578,33454002,-87.706593,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 41.895578, u'lng': -87.706593}}",c39ef762-86cd-413a-8ea5-a7fc709b8393,U1XXX,Dunkin Donuts,773-265-5940,60651,342607,05:00-21:00,IN,IL,05:00-21:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,Y,c39ef762-86cd-413a-8ea5-a7fc709b8393,Dunkin Donuts,678,"[41.895578, -87.706593]",mqap.33454_DunkinDonuts
1519.83,m,9800 S. Western Ave.,,Y,N,Evergreen Park,,Y,US,COOK,602,Y,Y,,708-612-4466,05:00-23:00,,Y,41.715155,33454002,-87.682171,Y,Y,05:00-23:00,"{u'latLng': {u'lat': 41.715155, u'lng': -87.682171}}",5ea787c9-cec5-4b99-addb-ca1d08266d52,U1XXX,Dunkin Donuts,708-424-6666,60805,342523,05:00-23:00,FS,IL,05:00-23:00,,05:00-23:00,05:00-23:00,Y,https://www.dunkindonuts.com,05:00-23:00,Y,5ea787c9-cec5-4b99-addb-ca1d08266d52,Dunkin Donuts,679,"[41.715155, -87.682171]",mqap.33454_DunkinDonuts
1519.91,m,3900 Dempster St,,Y,N,Skokie,,N,US,Cook,602,Y,Y,,847-673-4573,04:00-00:00,,Y,42.040911,33454002,-87.725633,Y,Y,04:00-00:00,"{u'latLng': {u'lat': 42.040911, u'lng': -87.725633}}",91e5bc0c-7fff-49be-9af2-b851eae26f90,U1XXX,Dunkin Donuts,847-673-7099,60076,300716,04:00-00:00,FS,IL,04:00-00:00,,04:00-00:00,04:00-00:00,Y,https://www.dunkindonuts.com,04:00-00:00,Y,91e5bc0c-7fff-49be-9af2-b851eae26f90,Dunkin Donuts,680,"[42.040911, -87.725633]",mqap.33454_DunkinDonuts
1519.99,m,3310 W Addison St,,Y,N,Chicago,,Y,US,COOK,602,Y,Y,,773-539-3635,24HOURS,,Y,41.946563,33454002,-87.710436,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.946563, u'lng': -87.710436}}",92a7564d-eb87-4f79-89be-b7dfa9ae500d,U1XXX,Dunkin Donuts,773-539-8114,60618,304777,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,92a7564d-eb87-4f79-89be-b7dfa9ae500d,Dunkin Donuts,681,"[41.946563, -87.710436]",mqap.33454_DunkinDonuts
1520.05,m,7921 S Western Ave,,Y,N,Chicago,,N,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.749506,33454002,-87.682183,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.749506, u'lng': -87.682183}}",edfa2ed0-f859-4468-926e-0a60a9419950,U1XXX,Dunkin Donuts,773-424-4772,60620,349001,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,edfa2ed0-f859-4468-926e-0a60a9419950,Dunkin Donuts,682,"[41.749506, -87.682183]",mqap.33454_DunkinDonuts
1520.12,m,3401 W. Peterson Ave,,Y,N,Chicago,,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.990066,33454002,-87.714159,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.990066, u'lng': -87.714159}}",36e65976-8a46-4a6d-b0c9-3433fa744a5b,U1XXX,Dunkin Donuts,773-267-6777,60659,343093,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,36e65976-8a46-4a6d-b0c9-3433fa744a5b,Dunkin Donuts,683,"[41.990066, -87.714159]",mqap.33454_DunkinDonuts
1520.12,m,3910 S. Archer Ave,,Y,N,Chicago,BRD,Y,US,Cook,602,N,Y,,--,24HOURS,,Y,41.822682,33454002,-87.690536,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.822682, u'lng': -87.690536}}",c3dfad3a-f9c7-4df8-9708-4cca4035a12d,U1XXX,Dunkin Donuts,773-523-3646,60632,304950,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,c3dfad3a-f9c7-4df8-9708-4cca4035a12d,Dunkin Donuts,684,"[41.822682, -87.690536]",mqap.33454_DunkinDonuts
1520.2,m,6100 S. Western Ave,,Y,N,Chicago,BRD,Y,US,Cook,602,Y,Y,,--,24HOURS,,N,41.782693,33454002,-87.68375,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.782693, u'lng': -87.68375}}",119b17f7-2490-486e-964b-18a7a789ab59,U1XXX,Dunkin Donuts,773-776-3421,60636,304908,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,119b17f7-2490-486e-964b-18a7a789ab59,Dunkin Donuts,685,"[41.782693, -87.68375]",mqap.33454_DunkinDonuts
1520.27,m,4821 N. Kedzie Ave,,Y,N,Chicago,,Y,US,Cook,602,N,Y,,847-559-0441,04:00-22:00,,,41.969103,33454002,-87.708152,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.969103, u'lng': -87.708152}}",085ecbcc-7a53-4098-8a6b-7072c457c137,U1XXX,Dunkin Donuts,773-463-2691,60625,340379,04:00-22:00,EC,IL,04:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,085ecbcc-7a53-4098-8a6b-7072c457c137,Dunkin Donuts,686,"[41.969103, -87.708152]",mqap.33454_DunkinDonuts
1520.28,m,3101 W Irving Park Rd,,Y,N,Chicago,,Y,US,COOK,602,N,Y,,773-867-8032,04:00-22:00,,Y,41.953785,33454002,-87.705668,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.953785, u'lng': -87.705668}}",952e4ecf-57be-44a7-a291-043bbbf6a40c,U1XXX,Dunkin Donuts,773-583-4048,60618,301944,05:00-22:00,EC,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,952e4ecf-57be-44a7-a291-043bbbf6a40c,Dunkin Donuts,687,"[41.953785, -87.705668]",mqap.33454_DunkinDonuts
1520.34,m,2340 W. 52nd St,,Y,N,Chicago,CIT,N,US,Cook,602,N,Y,,773-436-5225,05:00-22:00,,N,41.798997,33454002,-87.683195,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.798997, u'lng': -87.683195}}",8a556bf5-4350-46c4-9b62-5ca96368fc92,U1XXX,Dunkin Donuts,773-436-5252,60609,343452,05:00-22:00,GC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,E,8a556bf5-4350-46c4-9b62-5ca96368fc92,Dunkin Donuts,688,"[41.798997, -87.683195]",mqap.33454_DunkinDonuts
1520.34,m,2801 W Division Street,,Y,N,Chicago,,N,US,Cook,602,N,Y,,312-226-8807,04:00-21:00,,Y,41.902515,33454002,-87.697329,Y,Y,04:00-21:00,"{u'latLng': {u'lat': 41.902515, u'lng': -87.697329}}",a3dda93f-7866-49b5-ac20-ace53c46cc22,U1XXX,Dunkin Donuts,312-226-8800,60622,346044,04:00-21:00,GC,IL,04:00-21:00,,04:00-21:00,04:00-21:00,Y,https://www.dunkindonuts.com,04:00-21:00,E,a3dda93f-7866-49b5-ac20-ace53c46cc22,Dunkin Donuts,689,"[41.902515, -87.697329]",mqap.33454_DunkinDonuts
1520.46,m,3132 W. Devon Ave,,Y,N,Chicago,,Y,US,Cook,602,Y,Y,,773-743-8791,24HOURS,,Y,41.997537,33454002,-87.708483,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.997537, u'lng': -87.708483}}",ef310805-3389-401a-919b-0c1860f6a1fc,U1XXX,Dunkin Donuts,773-262-4561,60659,300729,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,ef310805-3389-401a-919b-0c1860f6a1fc,Dunkin Donuts,690,"[41.997537, -87.708483]",mqap.33454_DunkinDonuts
1520.51,m,106 W Silver Spring Dr,Ste A,,N,Whitefish Bay,,N,US,Milwaukee,617,N,Y,,--,06:00-22:00,,Y,43.118668,33454002,-87.91191,Y,Y,06:00-22:00,"{u'latLng': {u'lat': 43.118668, u'lng': -87.91191}}",40202c33-065e-425f-b056-4daba70970f3,U1XXX,Dunkin Donuts,414-963-6332,53217,350170,06:00-22:00,EC,WI,06:00-22:00,,06:00-22:00,06:00-22:00,Y,https://www.dunkindonuts.com,06:00-22:00,Y,40202c33-065e-425f-b056-4daba70970f3,Dunkin Donuts,691,"[43.118668, -87.91191]",mqap.33454_DunkinDonuts
1520.53,m,3103 South Chicago Ave,,,N,South Milwaukee,,N,US,Milwaukee,617,Y,Y,,--,05:00-21:00,,Y,42.90054,33454002,-87.865246,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 42.90054, u'lng': -87.865246}}",97e2f7d3-00be-455b-829e-4d0c29cb1096,U1XXX,Dunkin Donuts,414-570-2111,53172,351994,05:00-21:00,FS,WI,05:00-20:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,Y,97e2f7d3-00be-455b-829e-4d0c29cb1096,Dunkin Donuts,692,"[42.90054, -87.865246]",mqap.33454_DunkinDonuts
1520.55,m,11900 S Marshfield Ave,,Y,N,Calumet Park,CIT,N,US,Cook,602,Y,Y,,--,05:00-17:00,,N,41.677062,33454002,-87.663298,Y,Y,05:00-17:00,"{u'latLng': {u'lat': 41.677062, u'lng': -87.663298}}",89a9a30e-d571-4588-8a6e-8c6d4a62be48,U1XXX,Dunkin Donuts,708-389-7740,60827,348241,05:00-17:00,GC,IL,05:00-17:00,,05:00-17:00,05:00-17:00,Y,https://www.dunkindonuts.com,05:00-17:00,E,89a9a30e-d571-4588-8a6e-8c6d4a62be48,Dunkin Donuts,693,"[41.677062, -87.663298]",mqap.33454_DunkinDonuts
1520.58,m,2247 N. Milwaukee Ave,,Y,N,Chicago,,Y,US,COOK,602,N,Y,,773-235-1366,24HOURS,,Y,41.921659,33454002,-87.695262,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.921659, u'lng': -87.695262}}",03eed8a8-e707-4f75-bcca-fef3056a2f48,U1XXX,Dunkin Donuts,773-235-1365,60647,340404,24HOURS,IN,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,03eed8a8-e707-4f75-bcca-fef3056a2f48,Dunkin Donuts,694,"[41.921659, -87.695262]",mqap.33454_DunkinDonuts
1520.59,m,2356 W Cermak Rd,,Y,N,Chicago,,N,US,COOK,602,N,Y,,--,24HOURS,,Y,41.852296,33454002,-87.685469,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.852296, u'lng': -87.685469}}",231f5574-8d03-458e-a259-af674810ffaa,U1XXX,Dunkin Donuts,773-254-4747,60608,307762,24HOURS,SE,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,231f5574-8d03-458e-a259-af674810ffaa,Dunkin Donuts,695,"[41.852296, -87.685469]",mqap.33454_DunkinDonuts
1520.63,m,2401 W Ogden Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,773-539-3635,05:00-21:00,,N,41.864704,33454002,-87.686295,Y,Y,05:00-21:00,"{u'latLng': {u'lat': 41.864704, u'lng': -87.686295}}",bb7d4628-31a8-466b-944e-ca55251cd019,U1XXX,Dunkin Donuts,312-850-9220,60608,339872,05:30-20:00,GC,IL,06:00-19:00,,05:00-21:00,05:00-21:00,Y,https://www.dunkindonuts.com,05:00-21:00,E,bb7d4628-31a8-466b-944e-ca55251cd019,Dunkin Donuts,696,"[41.864704, -87.686295]",mqap.33454_DunkinDonuts
1520.68,m,3225 Chicago Rd,,Y,N,Chicago Heights,BRD,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.479878,33454002,-87.637083,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.479878, u'lng': -87.637083}}",17399dde-3d19-42a3-9af9-d9c267094b7a,U1XXX,Dunkin Donuts,708-754-9774,60411,302435,24HOURS,FS,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,17399dde-3d19-42a3-9af9-d9c267094b7a,Dunkin Donuts,697,"[41.479878, -87.637083]",mqap.33454_DunkinDonuts
1520.69,m,2494 Oakton St,,Y,N,Evanston,SHL,N,US,Cook,602,Y,Y,,847-491-9552,04:30-21:00,,N,42.025864,33454002,-87.708216,Y,Y,04:30-21:00,"{u'latLng': {u'lat': 42.025864, u'lng': -87.708216}}",8ecb56a8-b17b-4d4f-aa57-b5b909ed079a,U1XXX,Dunkin Donuts,847-491-9550,60202,348457,04:30-21:00,GC,IL,04:30-21:00,,04:30-21:00,04:30-21:00,Y,https://www.dunkindonuts.com,04:30-21:00,E,8ecb56a8-b17b-4d4f-aa57-b5b909ed079a,Dunkin Donuts,698,"[42.025864, -87.708216]",mqap.33454_DunkinDonuts
1520.7,m,3528 S Leavitt St,,Y,N,Chicago,,N,US,Cook,602,N,Y,,--,04:00-19:00,,N,41.829081,33454002,-87.680117,Y,Y,04:00-19:00,"{u'latLng': {u'lat': 41.829081, u'lng': -87.680117}}",568b8e56-96f4-4072-b831-045c324cbcf4,U1XXX,Dunkin Donuts,773-847-5218,60609,340889,06:00-16:00,MT,IL,06:00-14:00,,04:00-19:00,04:00-19:00,Y,https://www.dunkindonuts.com,04:00-19:00,E,568b8e56-96f4-4072-b831-045c324cbcf4,Dunkin Donuts,699,"[41.829081, -87.680117]",mqap.33454_DunkinDonuts
1520.73,m,2800 W. Lawrence Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,312-226-8807,05:00-22:00,,Y,41.968793,33454002,-87.699144,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.968793, u'lng': -87.699144}}",6a10f812-a78e-4056-8065-173c56c5248d,U1XXX,Dunkin Donuts,312-226-8800,60625,342394,05:00-22:00,GC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,E,6a10f812-a78e-4056-8065-173c56c5248d,Dunkin Donuts,700,"[41.968793, -87.699144]",mqap.33454_DunkinDonuts
1520.75,m,2565 W. Fullerton Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,773-545-0510,04:00-22:00,,Y,41.92473,33454002,-87.692391,Y,Y,04:00-22:00,"{u'latLng': {u'lat': 41.92473, u'lng': -87.692391}}",a1d9e713-a11c-4046-994e-683834e0701b,U1XXX,Dunkin Donuts,773-384-2565,60647,343174,04:00-22:00,EC,IL,05:00-22:00,,04:00-22:00,04:00-22:00,Y,https://www.dunkindonuts.com,04:00-22:00,Y,a1d9e713-a11c-4046-994e-683834e0701b,Dunkin Donuts,701,"[41.92473, -87.692391]",mqap.33454_DunkinDonuts
1520.76,m,101 N Western Ave,,Y,N,Chicago,MAR,N,US,Cook,602,N,Y,,--,04:00-20:00,,Y,41.883085,33454002,-87.686356,Y,Y,04:00-20:00,"{u'latLng': {u'lat': 41.883085, u'lng': -87.686356}}",8c3a5e91-1462-47e8-b921-1a062f9d1cdb,U1XXX,Dunkin Donuts,--,60612,346489,04:00-20:00,GC,IL,06:00-18:00,,04:00-20:00,04:00-20:00,Y,https://www.dunkindonuts.com,04:00-20:00,E,8c3a5e91-1462-47e8-b921-1a062f9d1cdb,Dunkin Donuts,702,"[41.883085, -87.686356]",mqap.33454_DunkinDonuts
1520.85,m,5723 N. California Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,--,24HOURS,,Y,41.985629,33454002,-87.69909,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.985629, u'lng': -87.69909}}",5791402e-84df-4826-8e7a-87e92041db0b,U1XXX,Dunkin Donuts,773-334-5980,60659,300537,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,5791402e-84df-4826-8e7a-87e92041db0b,Dunkin Donuts,703,"[41.985629, -87.69909]",mqap.33454_DunkinDonuts
1520.86,m,823 N Western Ave,,,N,Chicago,CIT,N,US,Cook,602,N,Y,,--,05:00-22:00,,,41.896473,33454002,-87.686361,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.896473, u'lng': -87.686361}}",fa15d92a-3918-425d-af13-b827ae578426,U1XXX,Dunkin Donuts,312-533-1594,60622,352445,05:00-22:00,GC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,N,fa15d92a-3918-425d-af13-b827ae578426,Dunkin Donuts,704,"[41.896473, -87.686361]",mqap.33454_DunkinDonuts
1520.93,m,1651 N Western Ave,,Y,N,Chicago,,Y,US,Cook,602,Y,Y,,--,24HOURS,,Y,41.911646,33454002,-87.686964,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.911646, u'lng': -87.686964}}",24b3ac60-c5cc-45a7-beea-6ae926a1bee9,U1XXX,Dunkin Donuts,773-278-0215,60647,350101,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,24b3ac60-c5cc-45a7-beea-6ae926a1bee9,Dunkin Donuts,705,"[41.911646, -87.686964]",mqap.33454_DunkinDonuts
1521.02,m,2808 N Western Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,--,05:00-22:00,,Y,41.932845,33454002,-87.688222,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.932845, u'lng': -87.688222}}",b993fd68-b28c-4a3a-b4e0-f8a9e83eecb1,U1XXX,Dunkin Donuts,773-697-9181,60618,351524,05:00-22:00,EC,IL,05:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,b993fd68-b28c-4a3a-b4e0-f8a9e83eecb1,Dunkin Donuts,706,"[41.932845, -87.688222]",mqap.33454_DunkinDonuts
1521.12,m,7059 S. Ashland Ave,,Y,N,Chicago,,N,US,Cook,602,N,Y,,--,24HOURS,,N,41.765086,33454002,-87.663431,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.765086, u'lng': -87.663431}}",45abfc83-81e9-4572-8c7a-1426b1b5170a,U1XXX,Dunkin Donuts,773-846-4543,60636,300715,24HOURS,GC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,E,45abfc83-81e9-4572-8c7a-1426b1b5170a,Dunkin Donuts,707,"[41.765086, -87.663431]",mqap.33454_DunkinDonuts
1521.12,m,5200 N. Lincoln Ave,,Y,N,Chicago,,Y,US,Cook,602,N,Y,,--,24HOURS,,Y,41.975933,33454002,-87.692436,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.975933, u'lng': -87.692436}}",d56fe9ca-bf5e-4fa7-b081-76ad1baad768,U1XXX,Dunkin Donuts,773-784-5070,60625,306753,24HOURS,EC,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,d56fe9ca-bf5e-4fa7-b081-76ad1baad768,Dunkin Donuts,708,"[41.975933, -87.692436]",mqap.33454_DunkinDonuts
1521.14,m,3535 N Western Ave,,Y,N,Chicago,,N,US,COOK,602,N,Y,,--,24HOURS,,Y,41.946141,33454002,-87.687863,Y,Y,24HOURS,"{u'latLng': {u'lat': 41.946141, u'lng': -87.687863}}",7f42fb27-c338-41c3-92b9-18a706f59b45,U1XXX,Dunkin Donuts,773-348-7000,60618,307283,24HOURS,IN,IL,24HOURS,,24HOURS,24HOURS,Y,https://www.dunkindonuts.com,24HOURS,Y,7f42fb27-c338-41c3-92b9-18a706f59b45,Dunkin Donuts,709,"[41.946141, -87.687863]",mqap.33454_DunkinDonuts
1521.14,m,4010 N. Western Ave.,,Y,N,Chicago,,Y,US,COOK,602,Y,Y,,773-539-3635,05:00-22:00,,Y,41.954507,33454002,-87.688974,Y,Y,05:00-22:00,"{u'latLng': {u'lat': 41.954507, u'lng': -87.688974}}",0f689964-0c4f-4171-8b3a-61c48a5f75f4,U1XXX,Dunkin Donuts,773-604-4433,60618,332397,05:00-22:00,EC,IL,06:00-22:00,,05:00-22:00,05:00-22:00,Y,https://www.dunkindonuts.com,05:00-22:00,Y,0f689964-0c4f-4171-8b3a-61c48a5f75f4,Dunkin Donuts,710,"[41.954507, -87.688974]",mqap.33454_DunkinDonuts
